0.06389594078063965	30
0.06446695327758789	30
0.08458995819091797	30
0.1045839786529541	30
0.12481403350830078	30
0.1445300579071045	30
0.1645810604095459	30
0.18461298942565918	30
0.20455598831176758	30
0.22674107551574707	30
0.24474215507507324	30
0.26465511322021484	30
0.28458094596862793	30
0.30463504791259766	30
0.32497096061706543	30
0.34465694427490234	30
0.3645000457763672	30
0.38451099395751953	30
0.404541015625	30
0.42558908462524414	30
0.44489192962646484	30
0.46453309059143066	30
0.48458003997802734	30
0.5045490264892578	30
0.524738073348999	30
0.5446131229400635	30
0.5651090145111084	30
0.5847020149230957	30
0.6045551300048828	30
0.6245589256286621	30
0.6446709632873535	30
0.6647119522094727	30
0.6846859455108643	30
0.7046051025390625	30
0.7253170013427734	30
0.7445111274719238	30
0.7646150588989258	30
0.7845211029052734	30
0.8058149814605713	30
0.8249399662017822	30
0.8446950912475586	30
0.8645401000976562	30
0.8845360279083252	30
0.9045541286468506	30
0.9247829914093018	30
0.9446959495544434	30
0.9646129608154297	30
0.9846251010894775	30
1.0045981407165527	30
1.025805950164795	30
1.0445640087127686	30
1.0647430419921875	30
1.0846850872039795	30
1.1045210361480713	30
1.1247820854187012	30
1.1452980041503906	30
1.1645309925079346	30
1.1847529411315918	30
1.2045209407806396	30
1.2245221138000488	30
1.2444779872894287	30
1.264543056488037	30
1.284641981124878	30
1.3045449256896973	30
1.324686050415039	30
1.3445820808410645	30
1.364480972290039	30
1.3845250606536865	30
1.4053289890289307	30
1.4250030517578125	30
1.444627046585083	30
1.4646320343017578	30
1.4846360683441162	30
1.5045161247253418	30
1.5245139598846436	30
1.5445489883422852	30
1.5645079612731934	30
1.5845210552215576	30
1.6045300960540771	30
1.6246931552886963	30
1.6446211338043213	30
1.664539098739624	30
1.6846251487731934	30
1.7045259475708008	30
1.724574089050293	30
1.7453689575195312	30
1.764613151550293	30
1.785642147064209	30
1.8046391010284424	30
1.8245251178741455	30
1.8445279598236084	30
1.864530086517334	30
1.8850131034851074	30
1.9083130359649658	30
1.9245829582214355	30
1.9445829391479492	30
1.964759111404419	30
1.9846770763397217	30
2.0050361156463623	30
2.0245211124420166	30
2.044701099395752	30
2.064542055130005	30
2.084713935852051	30
2.105854034423828	30
2.124575138092041	30
2.1445131301879883	30
2.164670944213867	30
2.1846539974212646	30
2.204724073410034	30
2.224503993988037	30
2.244508981704712	30
2.264586925506592	30
2.2845981121063232	30
2.304533004760742	30
2.3245129585266113	30
2.3448071479797363	30
2.3645191192626953	30
2.3846919536590576	30
2.4045491218566895	30
2.424504041671753	30
2.4446051120758057	30
2.464674949645996	30
2.4845290184020996	30
2.5045700073242188	30
2.524718999862671	30
2.545485019683838	30
2.5646870136260986	30
2.5845749378204346	30
2.6046550273895264	30
2.6247761249542236	30
2.644611120223999	30
2.6646809577941895	30
2.6875600814819336	30
2.7045891284942627	30
2.7245540618896484	30
2.74465012550354	30
2.7645480632781982	30
2.7847111225128174	30
2.804561138153076	30
2.8245561122894287	30
2.84490704536438	30
2.8653550148010254	30
2.8846890926361084	30
2.904629945755005	30
2.9245810508728027	30
2.9445321559906006	30
2.9651191234588623	30
2.985055923461914	30
3.004639148712158	30
3.024531126022339	30
3.044551134109497	30
3.064932107925415	30
3.0853030681610107	30
3.1060709953308105	30
3.1246891021728516	30
3.1445469856262207	30
3.164777994155884	30
3.184720993041992	30
3.20456600189209	30
3.2245399951934814	30
3.244616985321045	30
3.264533042907715	30
3.2845489978790283	30
3.304572105407715	30
3.3245370388031006	30
3.345086097717285	30
3.3645241260528564	30
3.384546995162964	30
3.404547929763794	30
3.424562931060791	30
3.44472599029541	30
3.4646120071411133	30
3.4849021434783936	30
3.504528045654297	30
3.524515151977539	30
3.544574022293091	30
3.564535140991211	30
3.5854909420013428	30
3.604681968688965	30
3.6245651245117188	30
3.644519090652466	30
3.6652300357818604	30
3.685431957244873	30
3.7046620845794678	30
3.72458815574646	30
3.744668960571289	30
3.7647531032562256	30
3.784630060195923	30
3.804517984390259	30
3.824738025665283	30
3.8445229530334473	30
3.864680051803589	30
3.8847310543060303	30
3.9047341346740723	30
3.9250919818878174	30
3.944683074951172	30
3.9645111560821533	30
3.984537124633789	30
4.004914999008179	30
4.024770021438599	30
4.0445990562438965	30
4.0645670890808105	30
4.08457612991333	30
4.1046271324157715	30
4.124553918838501	30
4.144772052764893	30
4.164663076400757	30
4.184688091278076	30
4.204816102981567	30
4.224646091461182	30
4.244786024093628	30
4.264841079711914	30
4.284714937210083	30
4.304546117782593	30
4.324726104736328	30
4.344654083251953	30
4.364629030227661	30
4.3846211433410645	30
