0.3171477	1.283848	0.8321066
0.3184644	1.283553	0.8318309
0.3193766	1.283496	0.831615
0.3205708	1.283344	0.8313467
0.3210454	1.283194	0.8312726
0.3217915	1.283148	0.8311323
0.322218	1.283001	0.8311177
0.3234849	1.28295	0.830894
0.3241273	1.282932	0.8308489
0.3248411	1.282759	0.8308156
0.3254618	1.282573	0.8307328
0.3260966	1.282637	0.8305046
0.3266385	1.282527	0.8304219
0.3271793	1.282361	0.8303622
0.3275771	1.282287	0.8302877
0.3275771	1.282287	0.8302877
0.3283405	1.282036	0.830079
0.3289212	1.281695	0.8298984
0.3292417	1.28146	0.829761
0.3294419	1.281378	0.8296689
0.3297635	1.28106	0.8296623
0.3301407	1.280608	0.8295378
0.3303992	1.280121	0.8294644
0.3305257	1.280024	0.8293902
0.3306422	1.279698	0.8293676
0.3309198	1.279141	0.8292216
0.3311072	1.278376	0.8290051
0.3312468	1.278014	0.8289277
0.3313614	1.277291	0.8287778
0.3315279	1.276623	0.8285148
0.3316458	1.276087	0.8283777
0.3317481	1.274963	0.8280499
0.3318448	1.274403	0.8278355
0.3318867	1.273592	0.8275679
0.331957	1.27284	0.8272855
0.3321375	1.271753	0.8268378
0.3322243	1.270884	0.8265142
0.3323878	1.269959	0.8262236
0.3325547	1.268623	0.8259164
0.3326571	1.267677	0.8256322
0.3327118	1.267038	0.8255196
0.3328748	1.266264	0.8252168
0.3331223	1.264657	0.8247199
0.3333488	1.263492	0.8243561
0.3336187	1.262348	0.8239969
0.3337154	1.26167	0.8238441
0.3340963	1.259734	0.8233884
0.3345529	1.258377	0.8230212
0.3349437	1.256642	0.8227649
0.3353813	1.255133	0.8224807
0.3353813	1.255133	0.8224807
0.3360373	1.252872	0.8220883
0.3367486	1.250404	0.8218507
0.3367486	1.250404	0.8218507
0.3374821	1.247868	0.8217731
0.3378366	1.246555	0.821814
0.3378366	1.246555	0.821814
0.3391326	1.241997	0.8218918
0.3397008	1.240057	0.8219158
0.340286	1.238019	0.8220421
0.340801	1.236114	0.8220179
0.3413978	1.234054	0.822246
0.341704	1.23304	0.822266
0.3422927	1.230864	0.8225326
0.3425707	1.229858	0.8226123
0.343475	1.226156	0.8231057
0.343475	1.226156	0.8231057
0.3447231	1.221212	0.8238505
0.3447231	1.221212	0.8238505
0.3454772	1.218069	0.8243727
0.3463165	1.214333	0.8251318
0.3463165	1.214333	0.8251318
0.3468875	1.211714	0.8257705
0.3473329	1.209632	0.8262621
0.3479158	1.206632	0.8271752
0.3483484	1.204611	0.8278783
0.3485423	1.20371	0.8282115
0.349062	1.200832	0.8293145
0.3494043	1.198949	0.8301343
0.3496204	1.197611	0.8307606
0.3498783	1.196306	0.8313381
0.3502209	1.193812	0.8325974
0.3503636	1.192606	0.8332302
0.3507504	1.191035	0.8339366
0.3508049	1.190266	0.8343163
0.3510445	1.187661	0.835724
0.3511556	1.186279	0.8365956
0.3511479	1.18567	0.8369675
0.3512195	1.18385	0.8382245
0.3511452	1.182771	0.8390479
0.3510982	1.182179	0.8394225
0.3509278	1.180379	0.8407307
0.3507973	1.179701	0.8413218
0.3505525	1.178895	0.8419308
0.3502564	1.178159	0.8425685
0.3502293	1.177902	0.842717
0.3499174	1.177171	0.8433111
0.3494568	1.176321	0.8440323
0.3494568	1.176321	0.8440323
0.3486906	1.175547	0.8448638
0.3479352	1.175023	0.845388
0.3476901	1.17486	0.8455059
0.3471613	1.174639	0.8458861
0.3465111	1.174439	0.8461402
0.3457584	1.174313	0.8464182
0.3453253	1.174272	0.8466581
0.3442958	1.174328	0.8469943
0.3437407	1.174392	0.8471581
0.3428966	1.174746	0.847439
0.342358	1.174865	0.8475325
0.342358	1.174865	0.8475325
0.3403304	1.175669	0.8478334
0.3398276	1.175908	0.8478304
0.3385298	1.176504	0.8478879
0.3377626	1.176801	0.8479344
0.3368052	1.177372	0.8479498
0.3358864	1.177799	0.8480253
0.3345918	1.178551	0.8479189
0.3337868	1.178942	0.8478827
0.3327722	1.179405	0.8478638
0.3314255	1.180166	0.8477412
0.330243	1.180717	0.8476423
0.3291296	1.18125	0.8473756
0.3288451	1.18129	0.8473715
0.327085	1.182166	0.847037
0.3259602	1.182722	0.8467581
0.3250011	1.183129	0.846543
0.3238326	1.183601	0.8461497
0.3219637	1.184285	0.8457011
0.3213788	1.184605	0.8454972
0.3192314	1.185253	0.8449536
0.3180657	1.185515	0.8446508
0.3174274	1.185717	0.8444443
0.3162089	1.185949	0.8441585
0.3155936	1.186129	0.8439967
0.3137514	1.186386	0.8436586
0.3129172	1.186498	0.8434753
0.3116085	1.186686	0.8431349
0.3098096	1.186852	0.8427274
0.3089154	1.186892	0.8425557
0.3076569	1.186938	0.8422156
0.3058555	1.18697	0.8418408
0.3046908	1.187016	0.8415518
0.3043175	1.187002	0.841524
0.3031706	1.186902	0.8412896
0.3011182	1.186731	0.8408358
0.3004769	1.186618	0.8408565
0.3004769	1.186618	0.8408565
0.2986615	1.186375	0.8405221
0.2986615	1.186375	0.8405221
0.2956255	1.18562	0.8403595
0.2947704	1.185364	0.8400768
0.2938799	1.185047	0.840062
0.2920041	1.184475	0.8398745
0.2911216	1.184116	0.8397243
0.2900097	1.183574	0.8395323
0.2879995	1.18255	0.8390594
0.2873962	1.182302	0.8389186
0.2865364	1.181744	0.8388865
0.2846053	1.180479	0.8383823
0.2837838	1.179861	0.8382485
0.283237	1.179462	0.838318
0.2822786	1.178589	0.8380268
0.2807398	1.177186	0.8379373
0.2797007	1.176282	0.8378149
0.2792433	1.175626	0.8378035
0.2778701	1.174017	0.8377084
0.2770108	1.172839	0.837581
0.3063627	1.182493	0.8525349
0.3063627	1.182493	0.8525349
0.3061237	1.183148	0.8528394
0.3057622	1.184199	0.8533863
0.3051166	1.18606	0.8542313
0.304907	1.186965	0.8545239
0.3046178	1.188313	0.8551226
0.3044716	1.189043	0.8553548
0.3041168	1.191223	0.8560477
0.3038226	1.192646	0.856563
0.3036913	1.193512	0.8567881
0.3035174	1.195008	0.857278
0.3032799	1.196626	0.857772
0.3030543	1.198635	0.8583884
0.3029169	1.201164	0.8591842
0.3027425	1.203043	0.8596537
0.3027502	1.203925	0.8598257
0.3025823	1.205864	0.8598077
0.3025823	1.205864	0.8598077
0.3024353	1.208622	0.8594357
0.3022634	1.211672	0.8586777
0.3021282	1.214819	0.8576359
0.3020759	1.216339	0.8572473
0.3019176	1.218417	0.8568575
0.3018769	1.219486	0.8566412
0.3017959	1.22319	0.8562301
0.3017959	1.22319	0.8562301
0.3016331	1.226845	0.8562083
0.301567	1.229567	0.8563407
0.3015334	1.231606	0.8566052
0.3015356	1.233603	0.8569139
0.3014673	1.236118	0.8576393
0.3013993	1.237558	0.8580322
0.3013943	1.239506	0.858709
0.3013647	1.240408	0.8589813
0.3014091	1.242319	0.8596328
0.3013349	1.24498	0.8608351
0.3012922	1.246742	0.8615378
0.3013064	1.247543	0.8618575
0.3013506	1.250018	0.8627495
0.3013128	1.251609	0.8634191
0.3013194	1.252307	0.8637788
0.3012853	1.253806	0.8643253
0.3013426	1.255789	0.8650653
0.3013463	1.256655	0.865481
0.301318	1.257198	0.8657509
0.3014022	1.259253	0.8661505
0.3013678	1.25997	0.8662495
0.3014521	1.260945	0.8664849
0.3014083	1.261342	0.8665417
0.3014636	1.26215	0.8666144
0.3014398	1.263453	0.8667022
0.3013911	1.2637	0.866696
0.3013083	1.264515	0.8665453
0.3012285	1.264888	0.8665242
0.3012305	1.265115	0.866397
0.3011519	1.265491	0.8659767
0.3011313	1.265619	0.8657433
0.3011313	1.265619	0.8657433
0.3009844	1.265717	0.8654156
0.3008801	1.265645	0.8652098
0.300623	1.265405	0.8647137
0.3005208	1.26523	0.8643538
0.3004025	1.265023	0.8640588
0.3001629	1.26437	0.8635602
0.3001629	1.26437	0.8635602
0.2998542	1.263581	0.8629013
0.2996676	1.263104	0.8625298
0.2994917	1.262589	0.8619449
0.2990352	1.261406	0.8612469
0.298574	1.260174	0.8602264
0.298574	1.260174	0.8602264
0.2981081	1.258745	0.8593199
0.2977495	1.257793	0.8586921
0.2973263	1.25638	0.8577628
0.2970087	1.255561	0.8572407
0.2965473	1.254442	0.8565318
0.2961593	1.253182	0.8557522
0.2955851	1.251604	0.8549119
0.2955851	1.251604	0.8549119
0.2948055	1.249496	0.8539071
0.2940334	1.247447	0.8528839
0.2934904	1.246018	0.8522943
0.2929267	1.244523	0.8516154
0.2926635	1.243742	0.8514443
0.2922542	1.242581	0.8510042
0.2915575	1.241096	0.8505476
0.2906899	1.238671	0.8498834
0.2902522	1.237414	0.8495107
0.2893649	1.234969	0.8488575
0.2887465	1.233285	0.8483881
0.2884811	1.232376	0.8482224
0.2874917	1.229736	0.8476812
0.2868047	1.228049	0.8475115
0.2865049	1.227203	0.8472992
0.2858589	1.225411	0.8472236
0.2848098	1.222845	0.8469437
0.2843047	1.221504	0.8468831
0.2836123	1.219623	0.8468644
0.2829082	1.217885	0.8467077
0.2821398	1.215611	0.8465919
0.2821398	1.215611	0.8465919
0.2811172	1.212938	0.8464026
0.2801367	1.21029	0.8463051
0.2801367	1.21029	0.8463051
0.2791238	1.207743	0.8459986
0.2784471	1.205992	0.845838
0.2774333	1.203487	0.8457128
0.2771259	1.202683	0.8455638
0.2762274	1.200686	0.8454674
0.2758433	1.199794	0.845519
0.2748859	1.197389	0.8452597
0.2741797	1.195674	0.84541
0.2738618	1.195025	0.8453857
0.2727674	1.192211	0.8452524
0.2721873	1.190788	0.8452241
0.2718387	1.18998	0.8453605
0.2709771	1.187817	0.8454045
0.2703592	1.186331	0.8455269
0.2700879	1.185756	0.8455394
0.2694484	1.184398	0.8456452
0.2686343	1.182417	0.84589
0.2682207	1.181468	0.8459752
0.2678119	1.180536	0.8460839
0.2669612	1.178689	0.8463467
0.2665869	1.177794	0.8465039
0.2660366	1.176672	0.8467842
0.2654454	1.175162	0.8470805
0.2649828	1.174061	0.8473501
0.2645636	1.172867	0.8476594
0.2643425	1.172384	0.8478
0.2637715	1.17075	0.848384
0.2637715	1.17075	0.848384
0.2631087	1.16852	0.849185
0.2627029	1.167491	0.8495691
0.2624775	1.166373	0.8499985
0.2621731	1.165242	0.8504692
0.2620812	1.164667	0.8506803
0.2618506	1.163834	0.8509399
0.2616985	1.162667	0.8512554
0.2614366	1.160941	0.8516799
0.2613623	1.160343	0.8518344
0.2611225	1.158161	0.8521826
0.2610591	1.156969	0.8522632
0.2609806	1.156237	0.8522577
0.2609055	1.154934	0.851879
0.2607248	1.152942	0.8508138
0.2607174	1.151906	0.8503105
0.2606441	1.150845	0.8497173
0.2606441	1.150845	0.8497173
0.2606246	1.149815	0.8490775
0.2605603	1.147727	0.8479761
0.2604767	1.146437	0.8473297
0.2605064	1.144933	0.8467262
0.260417	1.143089	0.8461666
0.260411	1.141677	0.8457503
0.2603677	1.14089	0.8456349
0.2603006	1.138765	0.8455025
0.2602953	1.137362	0.845514
0.2603161	1.136564	0.845578
0.2603176	1.135223	0.8456434
0.2603799	1.132741	0.8461205
0.2604824	1.131987	0.8462479
0.2604935	1.130705	0.8465599
0.2607313	1.128939	0.8469382
0.2608716	1.127718	0.8472983
0.261077	1.126551	0.847667
0.2611567	1.126125	0.847762
0.2613636	1.124872	0.8480862
0.2617619	1.123131	0.8484061
0.2619389	1.122233	0.8485075
0.2622829	1.121219	0.8486284
0.2628835	1.119531	0.8487337
0.2630938	1.119023	0.8486917
0.2634618	1.117996	0.8487286
0.2643265	1.116443	0.8484825
0.2645027	1.116047	0.8483499
0.2648827	1.115442	0.8480984
0.2654383	1.114634	0.8477896
0.2662385	1.11366	0.8470502
0.2667915	1.113074	0.8466533
0.2670568	1.112902	0.8463972
0.2679258	1.112254	0.8455957
0.2684879	1.111916	0.8450843
0.2690082	1.11167	0.8446267
0.2693221	1.111577	0.8443898
0.2699274	1.111499	0.8438456
0.2704716	1.111474	0.8435148
0.2709555	1.111572	0.84317
0.2716009	1.111912	0.8427366
0.2717676	1.112026	0.842578
0.2722126	1.112487	0.8421693
0.2724253	1.112667	0.8420135
0.2729041	1.113515	0.8415952
0.2731748	1.11424	0.8412908
0.2733944	1.114781	0.8410474
0.2735731	1.115759	0.8406276
0.2737288	1.116779	0.8402554
0.2738157	1.117563	0.8399443
0.2738812	1.119415	0.839373
0.2738812	1.119415	0.839373
0.273806	1.121698	0.8386588
0.2737443	1.122737	0.8383843
0.2736388	1.123873	0.8380748
0.27326	1.126238	0.8376877
0.2729634	1.127942	0.8374332
0.2723732	1.130609	0.8371446
0.2720233	1.131984	0.8370226
0.2716063	1.133471	0.8368776
0.2709113	1.135906	0.8368226
0.2707972	1.13646	0.8368246
0.2703287	1.138067	0.8368036
0.2691353	1.141824	0.8368867
0.2679586	1.145251	0.8371298
0.2673184	1.147055	0.837277
0.2663539	1.149467	0.8375163
0.265363	1.151941	0.8378243
0.2650929	1.152655	0.8378506
0.2634674	1.156514	0.8384446
0.2620159	1.159887	0.8389346
0.2617762	1.160475	0.8390379
0.2604618	1.163292	0.8395889
0.2586449	1.167482	0.8402426
0.2576293	1.169558	0.8406152
0.2552531	1.174495	0.8413494
0.2538979	1.177384	0.8418586
0.2535008	1.177969	0.8419938
0.2510031	1.182921	0.8427778
0.2494951	1.185965	0.8431671
0.2487796	1.187249	0.8434257
0.2472402	1.190193	0.8437491
0.2461088	1.192378	0.8440148
0.2437714	1.196514	0.8444713
0.2421923	1.199446	0.8446608
0.2414456	1.200709	0.8448251
0.2391552	1.204765	0.8449934
0.2391552	1.204765	0.8449934
0.2368424	1.208844	0.8451384
0.2352334	1.211527	0.8451993
0.2329176	1.215409	0.8451271
0.2313013	1.217771	0.8451653
0.2313013	1.217771	0.8451653
0.2294209	1.220797	0.8449778
0.2294209	1.220797	0.8449778
0.2257739	1.226469	0.8443456
0.2239572	1.229073	0.8441065
0.222134	1.231791	0.8437435
0.2214179	1.232775	0.8436223
0.220265	1.23431	0.8434984
0.2189208	1.236367	0.8431348
0.2172215	1.238508	0.8429684
0.2158363	1.240282	0.8426528
0.2152419	1.240917	0.8425521
0.2138769	1.242667	0.8422733
0.212073	1.244769	0.8417901
0.2108428	1.246069	0.8415671
0.209707	1.247267	0.84121
0.2082843	1.248799	0.8407965
0.2071832	1.249705	0.8406417
0.2066065	1.250316	0.8405187
0.2050982	1.251639	0.8400084
0.2050982	1.251639	0.8400084
0.2035407	1.252701	0.8398066
0.2019869	1.253796	0.8392708
0.2013276	1.254171	0.8391907
0.2004018	1.254637	0.8390497
0.1999964	1.254986	0.8387631
0.1994147	1.255239	0.8387005
0.1981246	1.255635	0.838332
0.197577	1.255856	0.8381148
0.196648	1.256159	0.8379294
0.1959675	1.256234	0.8377723
0.1953811	1.256325	0.8375941
0.1950381	1.256517	0.8374753
0.1941562	1.256728	0.8372706
0.1941562	1.256728	0.8372706
0.1931414	1.2567	0.8369673
0.1924768	1.256896	0.8368013
0.1920334	1.256833	0.8367993
0.1916653	1.256869	0.836713
0.1911932	1.256843	0.8366929
0.1905029	1.257015	0.8367461
0.1901871	1.25709	0.8367538
0.1898547	1.257193	0.836769
0.1895116	1.257328	0.8368665
0.1891496	1.257537	0.836937
0.1884744	1.258055	0.8371727
0.1882391	1.258265	0.8372053
0.1875084	1.258988	0.837697
0.1871633	1.259388	0.8379153
0.1869683	1.259668	0.8381077
0.1861653	1.260784	0.8387278
0.1861653	1.260784	0.8387278
0.185549	1.261992	0.8393446
0.1850557	1.26298	0.8398647
0.1844926	1.264193	0.8405375
0.1840314	1.265327	0.8409592
0.1838789	1.265871	0.8411894
0.1834338	1.26712	0.8417433
0.182692	1.269047	0.8424447
0.1823038	1.270378	0.8430125
0.182068	1.27121	0.8432982
0.1815844	1.272585	0.8438566
0.1808615	1.275155	0.8447924
0.1805418	1.276436	0.8452567
0.1798934	1.279114	0.8462086
0.1795053	1.280559	0.846729
0.1791543	1.281964	0.8472162
0.1786696	1.283941	0.8479808
0.1782344	1.285859	0.8487843
0.1776076	1.288682	0.8497297
0.177066	1.290834	0.8505313
0.1767502	1.292099	0.8509916
0.1759758	1.295683	0.8523251
0.1754337	1.298267	0.8533508
0.1748309	1.301055	0.854287
0.1742606	1.303737	0.85538
0.1736827	1.30661	0.8565448
0.1730862	1.309736	0.8577551
0.172354	1.313585	0.8593842
0.1716338	1.31704	0.8606332
0.1712061	1.318625	0.8612991
0.1705723	1.322114	0.8625713
0.1695578	1.327491	0.8645365
0.1689733	1.330401	0.8656548
0.1689733	1.330401	0.8656548
0.1680282	1.336134	0.8675588
0.1674018	1.339975	0.8689531
0.166635	1.345143	0.8707675
0.1661986	1.348199	0.8719036
0.1655787	1.352379	0.8733492
0.1649044	1.35662	0.8748586
0.1642351	1.362171	0.8766885
0.1636134	1.366584	0.8782377
0.1629951	1.372158	0.880118
0.1626953	1.375491	0.881145
0.1621939	1.379951	0.882637
0.1619172	1.383352	0.8836795
0.1614092	1.390208	0.8857086
0.1610734	1.394878	0.8869342
0.1608284	1.399401	0.8883497
0.160708	1.401693	0.8889818
0.1603652	1.409691	0.891109
0.160371	1.412112	0.8916523
0.1602016	1.418757	0.8932625
0.1601801	1.423135	0.8945051
0.1601366	1.425402	0.8948846
0.1601888	1.428624	0.8957855
0.1602284	1.431885	0.8964442
0.1602544	1.436144	0.897439
0.1604543	1.442509	0.8985261
0.1606229	1.448573	0.8995718
0.1608353	1.452574	0.9001199
0.1608353	1.452574	0.9001199
0.1610721	1.457379	0.9005901
0.161455	1.463794	0.9011962
0.1618694	1.467107	0.9011943
0.1619752	1.468822	0.9012305
0.1622152	1.472103	0.9013254
0.162364	1.473721	0.9013588
0.1627836	1.478468	0.9013461
0.1631639	1.482082	0.9009441
0.1633156	1.483555	0.9007788
0.1637841	1.487537	0.9002802
0.1637841	1.487537	0.9002802
0.1642385	1.491315	0.8995043
0.1645028	1.493432	0.8988577
0.1647108	1.494641	0.8984672
0.1650272	1.497867	0.8976039
0.1653322	1.499801	0.8969033
0.1657666	1.50301	0.8957172
0.1658461	1.503827	0.8954363
0.1660324	1.505124	0.894709
0.1662112	1.50628	0.8941993
0.1665495	1.508701	0.8928994
0.1666688	1.509653	0.8921972
0.1667697	1.510628	0.8916125
0.1670322	1.511668	0.8908976
0.1672619	1.513187	0.889621
0.1673201	1.513717	0.8891616
0.1674152	1.514277	0.888576
0.1675658	1.515017	0.8876728
0.1676974	1.516129	0.8864343
0.1677879	1.516499	0.8858517
0.1678655	1.517094	0.8849104
0.1679693	1.517691	0.8839614
0.16812	1.517854	0.8829965
0.1682576	1.518293	0.8816592
0.1682499	1.518589	0.8809975
0.1684142	1.518558	0.8801172
0.1684301	1.518811	0.8796357
0.1685766	1.518973	0.8783058
0.1687086	1.519078	0.8775297
0.1686903	1.519056	0.8770813
0.1689136	1.519021	0.8758754
0.1690344	1.518931	0.8750266
0.1692295	1.518814	0.8741758
0.1694525	1.518801	0.8732504
0.1695589	1.518633	0.8725441
0.1695589	1.518633	0.8725441
0.1700104	1.518259	0.8714272
0.170142	1.518153	0.8709603
0.1706755	1.517868	0.8699095
0.1706755	1.517868	0.8699095
0.1712932	1.517546	0.8688665
0.1717154	1.5174	0.8683017
0.1724146	1.517196	0.867364
0.1724146	1.517196	0.867364
0.1726762	1.517103	0.8670865
0.1736731	1.516778	0.8661927
0.1746836	1.516501	0.8654495
0.1757737	1.516241	0.8646354
0.1757737	1.516241	0.8646354
0.1770066	1.516011	0.8638323
0.1778308	1.515979	0.863258
0.1788555	1.515816	0.8625584
0.1800376	1.515856	0.8618199
0.1810804	1.515934	0.8615239
0.1822059	1.515852	0.8609244
0.1832781	1.515914	0.860369
0.184547	1.515905	0.8597194
0.1854837	1.515922	0.8593194
0.1874363	1.516112	0.8583768
0.1888151	1.516191	0.8577742
0.1900866	1.516399	0.8572635
0.1907811	1.516411	0.8570683
0.1918718	1.5166	0.8565547
0.1929695	1.516756	0.8562238
0.1951305	1.517346	0.8557076
0.196262	1.517604	0.8553352
0.1984861	1.518098	0.8546983
0.2001302	1.518696	0.8540959
0.2008863	1.518775	0.8537994
0.2034494	1.519368	0.8529457
0.2049712	1.519937	0.8523991
0.2062684	1.520337	0.8519785
0.2079483	1.520784	0.8513833
0.2100731	1.521391	0.8507614
0.2117057	1.522048	0.8500542
0.2133827	1.522588	0.8494399
0.2142837	1.522825	0.8491232
0.2168204	1.52369	0.8481404
0.2184876	1.52432	0.8473956
0.2193026	1.52474	0.8470414
0.2219112	1.525737	0.8458889
0.2235307	1.526266	0.8453678
0.2252042	1.527031	0.8445664
0.2272896	1.527797	0.8437294
0.2285377	1.528277	0.8431991
0.2300561	1.528797	0.8424457
0.2308654	1.529227	0.8420514
0.2320812	1.529698	0.841467
0.2344379	1.53062	0.8402532
0.2359585	1.531293	0.8393397
0.2370761	1.531777	0.8387155
0.2396309	1.532982	0.8372467
0.2396309	1.532982	0.8372467
0.2414519	1.533621	0.8362264
0.2428319	1.534368	0.8354343
0.2448872	1.535311	0.8342754
0.2459135	1.535744	0.8339304
0.2471525	1.536449	0.8331795
0.2477555	1.536672	0.8329471
0.2496192	1.537735	0.8322845
0.2508235	1.538395	0.8318606
0.2517567	1.538929	0.8315383
0.2534666	1.54016	0.8309979
0.2543492	1.540744	0.8307943
0.2555019	1.541475	0.8305311
0.2569132	1.542549	0.8302191
0.2577939	1.543198	0.8300555
0.2589192	1.544015	0.8299782
0.2600183	1.544887	0.8299496
0.2613625	1.545854	0.8297456
0.2625836	1.546744	0.8296146
0.2639716	1.547698	0.8295552
0.2639716	1.547698	0.8295552
0.2656674	1.548907	0.8294307
0.2668045	1.549772	0.8293373
0.2685968	1.551053	0.8294619
0.269422	1.551644	0.8294316
0.2702921	1.552303	0.8293305
0.2711972	1.552924	0.8293903
0.2724298	1.553596	0.8294392
0.2742405	1.554731	0.8294785
0.2748826	1.555098	0.829426
0.2761107	1.555813	0.8294225
0.2783697	1.556862	0.8294271
0.2790007	1.557272	0.8293693
0.2802418	1.557914	0.8293242
0.2808592	1.558194	0.8292681
0.2830952	1.559165	0.8291379
0.2837666	1.559433	0.8290613
0.2850753	1.559961	0.8288906
0.2870247	1.560668	0.8287357
0.2882723	1.561223	0.8286204
0.2889771	1.561328	0.8285987
0.2902289	1.561872	0.8283783
0.2921949	1.562443	0.8281124
0.2934501	1.562953	0.8279035
0.2940849	1.563019	0.8278146
0.2950128	1.563335	0.8277439
0.2968912	1.563942	0.8273622
0.2968912	1.563942	0.8273622
0.2998866	1.564825	0.8270311
0.2998866	1.564825	0.8270311
0.301625	1.565294	0.8268416
0.3025254	1.56556	0.8267146
0.3041453	1.566012	0.8266302
0.3053326	1.566192	0.8265789
0.3060999	1.566397	0.8265112
0.3076952	1.56679	0.8264503
0.308716	1.56701	0.8263105
0.3092195	1.567147	0.826216
0.3108375	1.567459	0.8261275
0.3117347	1.5676	0.8260716
0.3122743	1.56767	0.8259313
0.3131331	1.567886	0.8258956
0.3141228	1.568064	0.8256483
0.3152882	1.568142	0.8255258
0.3160554	1.568386	0.8254647
0.3169597	1.568377	0.8253413
0.3180261	1.568439	0.8251319
0.3187513	1.568533	0.8250233
0.319021	1.568537	0.8249057
0.3199938	1.568609	0.8247574
0.3211846	1.568519	0.8244254
0.3215095	1.568524	0.8243035
0.3223037	1.568407	0.8241024
0.3233714	1.568321	0.8236477
0.3238856	1.568302	0.8233654
0.3242173	1.568359	0.823163
0.3249382	1.568159	0.8227817
0.325519	1.56801	0.8222383
0.3262675	1.567863	0.8216736
0.3267876	1.567778	0.8212504
0.327246	1.567678	0.8208423
0.3277874	1.567405	0.8202177
0.3285545	1.567122	0.8195419
0.3289592	1.566941	0.8191987
0.3293758	1.566726	0.8187986
0.3301002	1.56627	0.8181633
0.3305767	1.566131	0.8177278
0.3308223	1.565869	0.8175651
0.3316109	1.565416	0.8169871
0.332045	1.565116	0.8167237
0.3325417	1.564807	0.8165999
0.3328893	1.564553	0.8165612
0.333291	1.564176	0.816572
0.3335303	1.564067	0.816545
0.334318	1.563507	0.8167853
0.3347828	1.563056	0.8170096
0.3350193	1.562937	0.8170955
0.3357257	1.562475	0.8174219
0.3357257	1.562475	0.8174219
0.3365855	1.561824	0.8179948
0.336886	1.561605	0.8181422
0.3372983	1.561319	0.8184338
0.3377476	1.561051	0.8186548
0.3386012	1.560388	0.8191502
0.3390378	1.560051	0.81935
0.3396051	1.559833	0.8196016
